customer_id,name,age,gender,owns_car,owns_house,no_of_children,net_yearly_income,no_of_days_employed,occupation_type,total_family_members,migrant_worker,yearly_debt_payments,credit_limit,credit_limit_used(%),credit_score,prev_defaults,default_in_last_6months,credit_card_default
CST_131384,Jonathan,26,1,0,1,0.0,198821.01,784.0,High skill tech staff,1.0,0.0,36260.48,47180.99,49,717.0,0,0,0.0
CST_146138,Christine,47,1,1,1,0.0,242908.72,1473.0,Drivers,1.0,0.0,11657.3,31697.45,12,682.0,0,0,0.0
CST_113563,Nick Edwards,31,0,1,0,0.0,169669.18,4061.0,Unknown,2.0,0.0,22800.05,50442.01,63,887.0,0,0,0.0
CST_128854,"""Martin",44,0,0,1,0.0,108114.9,2703.0,Accountants,1.0,0.0,24021.28,19314.3,47,931.0,0,0,0.0
CST_125537,Ayesha Rascoe,37,1,1,0,0.0,87134.65,877.0,Laborers,2.0,0.0,22143.31,21699.79,33,860.0,0,0,0.0
CST_117852,Nathan Layne,40,1,0,1,0.0,160675.99,3540.0,Laborers,1.0,1.0,22157.8,41365.89,54,890.0,0,0,0.0
CST_163270,Skariachan,36,1,1,1,0.0,225066.95,1984.0,Laborers,2.0,0.0,35564.34,48270.96,81,531.0,0,0,1.0
CST_156422,Scheyder,50,0,1,0,0.0,148345.26,5230.0,High skill tech staff,2.0,1.0,44844.68,20074.64,37,720.0,0,0,0.0
CST_158325,Jones,32,0,1,1,0.0,258048.02,4401.0,Managers,2.0,0.0,52768.06,76750.41,6,729.0,0,0,0.0
CST_138316,Dan,47,0,0,0,0.0,175907.49,3031.0,Laborers,2.0,0.0,13732.6,64153.97,35,656.0,0,0,0.0
CST_153665,Wilkes,46,0,0,1,2.0,307640.67,302.0,Unknown,4.0,1.0,26692.2,48519.06,80,641.0,1,1,1.0
CST_134303,Lawrence,54,0,0,1,1.0,167820.51,196.0,Medicine staff,3.0,1.0,33499.95,38844.35,73,520.0,0,1,1.0
CST_114208,David Henry,39,0,0,1,2.0,168213.66,262.0,Laborers,4.0,0.0,38788.22,55738.06,9,801.0,0,0,0.0
CST_149835,Ingrid,23,0,0,0,1.0,371774.46,2305.0,Sales staff,3.0,0.0,20269.8,80471.27,13,870.0,0,0,0.0
CST_123686,Cummings,28,0,0,0,2.0,131249.18,694.0,Laborers,4.0,0.0,23672.56,23090.15,41,932.0,0,0,0.0
CST_102536,Sarah McBride,54,0,0,0,0.0,312001.53,5679.0,Accountants,1.0,0.0,51105.22,52766.91,23,883.0,0,0,0.0
CST_122619,David Henry,29,0,0,1,1.0,103591.14,569.0,Cooking staff,3.0,0.0,20449.87,36714.34,0,726.0,0,0,0.0
CST_114018,George Georgiopoulos,28,1,0,0,2.0,163282.63,1332.0,Low-skill Laborers,4.0,1.0,30096.09,32306.18,80,814.0,0,0,0.0
CST_110649,Claire Sibonney,51,0,0,0,0.0,47269.89,1718.0,Sales staff,2.0,0.0,21037.9,7136.97,95,801.0,0,0,0.0
CST_140964,Clara,40,0,0,0,0.0,235652.04,3025.0,Core staff,2.0,0.0,56866.0,79858.15,26,761.0,0,0,0.0
CST_101289,en Klayman,28,0,0,1,0.0,142564.66,845.0,Security staff,2.0,1.0,35953.92,43975.12,61,888.0,0,0,0.0
CST_158337,Russ,41,1,1,1,0.0,166029.12,1712.0,Drivers,2.0,1.0,14937.05,19296.05,91,832.0,0,0,0.0
CST_117776,Ed Stoddard,37,0,0,0,0.0,109150.25,2862.0,Security staff,2.0,0.0,23479.12,16645.53,58,867.0,0,0,0.0
CST_121540,Vellacott Paul,42,0,0,1,1.0,61632.79,1328.0,Sales staff,3.0,1.0,15585.8,9936.21,36,656.0,0,0,0.0
CST_159341,Aloisi,41,0,0,0,1.0,183475.51,816.0,Unknown,3.0,0.0,25449.51,35246.43,39,834.0,0,0,0.0
CST_140594,Jonathan,27,1,1,1,0.0,219878.91,1354.0,Security staff,1.0,0.0,20450.59,41209.51,53,741.0,0,0,0.0
CST_134495,Tommy,35,0,1,1,1.0,159544.79,3561.0,Core staff,3.0,0.0,29463.92,50181.38,47,791.0,0,0,0.0
CST_115788,Nathan Layne,42,0,0,1,1.0,109249.45,1209.0,Core staff,3.0,0.0,16186.22,18471.61,28,790.0,0,0,0.0
CST_164054,Ablan,30,0,0,0,1.0,86035.06,643.0,High skill tech staff,3.0,0.0,49076.88,12549.92,54,903.0,0,0,0.0
CST_139546,David,44,0,0,1,0.0,167831.8,328.0,Core staff,2.0,0.0,32577.98,18353.52,82,873.0,0,0,0.0
CST_100132,Leika Kihara,52,0,0,1,0.0,247325.86,975.0,Cleaning staff,1.0,0.0,29029.79,77154.44,54,738.0,0,0,0.0
CST_115136,Deepa Seetharaman,45,0,0,1,1.0,99943.88,6081.0,Security staff,3.0,0.0,8284.76,16703.92,76,511.0,2,1,1.0
CST_127350,Lynch,30,0,1,0,1.0,207953.62,523.0,Laborers,3.0,1.0,41870.05,66722.24,27,939.0,0,0,0.0
CST_124383,Alister Bull,47,0,0,0,1.0,87733.77,112.0,Private service staff,3.0,0.0,29887.7,27988.11,92,782.0,0,0,0.0
CST_109856,Estelle Shirbon,40,0,0,1,0.0,165194.92,2586.0,Sales staff,2.0,1.0,53600.92,42076.12,3,740.0,0,0,0.0
CST_149613,Choonsik,54,0,0,1,1.0,140353.08,3448.0,Cooking staff,3.0,0.0,19231.14,30212.61,84,715.0,0,0,0.0
CST_100682,Jeffrey Jones,39,1,0,1,0.0,115276.97,1425.0,Drivers,2.0,0.0,14600.29,13518.42,89,685.0,0,0,0.0
CST_148019,Carew,35,0,0,0,0.0,209515.35,1590.0,Laborers,1.0,1.0,25705.53,37038.76,54,720.0,0,0,0.0
CST_143279,Dhanya,47,0,0,1,0.0,157852.4,895.0,Core staff,1.0,0.0,16724.46,39124.9,94,656.0,0,0,0.0
CST_146510,Nick,48,0,0,1,1.0,156506.9,1666.0,Sales staff,2.0,1.0,13056.52,34956.06,67,841.0,0,0,0.0
CST_144957,Sinead,25,0,0,1,1.0,127737.77,2530.0,Sales staff,3.0,0.0,19578.99,26390.13,77,663.0,0,0,0.0
CST_112047,en Klayman,30,0,0,1,0.0,164924.14,1470.0,Private service staff,1.0,1.0,45018.48,35914.84,43,872.0,0,0,0.0
CST_143365,Robin,33,0,0,0,1.0,138651.43,6543.0,Laborers,3.0,0.0,28752.26,45882.76,24,765.0,0,0,0.0
CST_141177,Victoria,48,1,0,1,0.0,193415.98,1135.0,Drivers,2.0,0.0,21358.2,39314.48,30,766.0,0,0,0.0
CST_118798,Bernard Vaughan,40,1,0,1,2.0,249009.66,955.0,Drivers,4.0,0.0,42819.65,50074.75,74,830.0,0,0,0.0
CST_145327,Joyce,37,0,0,1,1.0,167035.03,1185.0,Cooking staff,2.0,0.0,34059.06,48960.84,96,595.0,1,1,0.0
CST_117310,Solarina Ho,42,1,0,1,0.0,211120.27,1305.0,Unknown,1.0,0.0,21239.79,38587.54,67,767.0,0,0,0.0
CST_101671,Terril Yue,50,1,0,0,1.0,136614.95,788.0,Laborers,3.0,0.0,23262.84,32758.24,34,674.0,0,0,0.0
CST_163098,Bull,49,0,0,1,2.0,80214.45,2617.0,Core staff,4.0,0.0,7905.65,15794.86,55,895.0,0,0,0.0
CST_139956,Lauren,28,1,0,1,0.0,290265.47,428.0,Laborers,2.0,0.0,45199.87,50285.33,47,777.0,0,0,0.0
CST_130938,Tim,23,0,1,1,0.0,140864.22,703.0,Unknown,2.0,0.0,30152.56,16539.99,30,909.0,0,0,0.0
CST_152926,Bartz,39,1,1,1,2.0,331767.35,4384.0,Unknown,4.0,0.0,58551.65,48183.66,7,880.0,0,0,0.0
CST_103632,Jan Strupczewski,26,0,0,0,0.0,174274.89,3709.0,Laborers,1.0,0.0,16892.59,27154.69,14,820.0,0,0,0.0
CST_124650,LaCapra,35,0,0,1,0.0,249650.77,1407.0,Unknown,1.0,0.0,29053.42,54697.25,81,567.0,1,1,1.0
CST_149622,Wheatley,25,0,0,1,0.0,135732.02,1000.0,Laborers,2.0,0.0,27450.81,40276.61,99,822.0,0,0,0.0
CST_115814,Chikafumi Hodo,23,0,1,1,1.0,60196.75,1329.0,High skill tech staff,3.0,1.0,7905.1,10309.15,19,760.0,0,0,0.0
CST_157273,Cruise,54,0,0,1,1.0,97465.27,1985.0,Accountants,3.0,0.0,27673.16,18300.26,84,797.0,0,0,0.0
CST_143471,Sujata,37,1,1,0,1.0,186262.38,920.0,Laborers,3.0,0.0,35393.54,62098.53,42,915.0,0,0,0.0
CST_100674,Laura MacInnis,54,0,1,1,0.0,176158.67,1092.0,Laborers,2.0,0.0,52718.44,36669.51,50,863.0,0,0,0.0
CST_160416,Shah,36,0,0,0,1.0,114804.7,2037.0,Accountants,3.0,0.0,9721.48,23881.8,97,895.0,0,0,0.0
CST_112179,Maki Shiraki,35,0,0,1,2.0,97286.81,248.0,Unknown,3.0,1.0,30295.3,33161.21,19,792.0,0,0,0.0
CST_144285,Greg,25,0,1,0,1.0,189740.53,118.0,Core staff,3.0,1.0,47537.84,65771.64,86,729.0,0,0,0.0
CST_162649,Scott,38,0,0,1,1.0,180761.14,1391.0,Sales staff,2.0,0.0,14229.92,59618.6,4,832.0,0,0,0.0
CST_117756,re Boksenbaum-Granier,27,0,0,1,0.0,344858.85,461.0,Unknown,2.0,1.0,34267.89,64767.27,97,693.0,0,0,0.0
CST_157648,Wohl,27,0,1,1,0.0,99198.75,1417.0,Laborers,2.0,0.0,47372.1,22944.78,92,867.0,0,0,0.0
CST_120554,Qing,41,0,0,0,1.0,104327.96,497.0,Unknown,3.0,0.0,23687.86,19462.26,83,628.0,1,1,0.0
CST_123884,Tim Hepher,28,0,0,1,0.0,224012.74,2344.0,Core staff,2.0,0.0,14989.81,48489.31,49,800.0,0,0,0.0
CST_119145,ill Cheung,40,1,0,1,0.0,312980.07,1769.0,Laborers,2.0,0.0,33987.4,66843.04,25,775.0,0,0,0.0
CST_149229,Gates,44,0,1,1,0.0,249684.82,477.0,Managers,1.0,0.0,17237.29,82006.3,22,718.0,0,0,0.0
CST_113192,Nate Raymond,35,1,0,1,0.0,103097.32,209.0,Laborers,2.0,1.0,35606.25,12932.19,46,664.0,0,0,0.0
CST_105459,Jennifer Saba,47,0,0,0,0.0,217552.67,398.0,Laborers,2.0,0.0,19085.6,40351.03,47,790.0,0,0,0.0
CST_138339,Kevin,49,1,1,0,0.0,228614.82,1570.0,Core staff,2.0,0.0,22311.35,38751.32,76,802.0,0,0,0.0
CST_132246,Jennifer,50,1,0,0,0.0,194966.06,1525.0,Laborers,2.0,1.0,31708.69,32716.72,51,830.0,0,0,0.0
CST_116776,Liana B.,50,0,1,1,0.0,191601.93,4856.0,Secretaries,2.0,0.0,25660.46,71437.4,63,689.0,0,0,0.0
CST_155231,Paul,51,0,0,1,0.0,114488.38,4506.0,Medicine staff,1.0,1.0,9872.41,14360.46,81,794.0,0,0,0.0
CST_128778,Laura,37,1,0,0,0.0,119791.8,1386.0,Laborers,2.0,1.0,11020.06,20166.93,32,680.0,0,0,0.0
CST_147071,Frearson,25,0,1,1,0.0,286335.15,1480.0,Accountants,2.0,1.0,32714.79,32097.62,8,751.0,0,0,0.0
CST_138742,Niklas,23,1,0,1,0.0,147023.23,1839.0,Security staff,1.0,0.0,30215.99,32742.49,75,534.0,0,0,1.0
CST_141169,Katya,51,1,1,1,1.0,222469.84,883.0,Drivers,3.0,0.0,21507.58,27203.96,98,595.0,1,1,1.0
CST_122696,Chee,25,1,0,1,0.0,254320.27,1425.0,Sales staff,2.0,0.0,11639.14,57028.77,63,733.0,0,0,0.0
CST_108918,Jonathan Gould,40,0,0,1,0.0,158935.14,4245.0,Core staff,2.0,0.0,32758.48,24237.96,72,809.0,0,0,0.0
CST_115258,Ronald Grover,55,0,0,0,1.0,99737.98,125.0,Laborers,3.0,0.0,30158.05,24614.66,10,713.0,0,0,0.0
CST_154796,Valetkevitch,40,1,1,0,2.0,235921.75,1268.0,Unknown,3.0,0.0,7565.61,52689.41,25,900.0,0,0,0.0
CST_118893,Caroline Valetkevitch,42,1,0,1,1.0,197478.15,2416.0,Laborers,3.0,0.0,11637.36,47873.61,80,890.0,0,0,0.0
CST_113963,Georgina Prodhan,25,1,1,0,0.0,170920.81,366.0,Security staff,1.0,0.0,50946.83,24247.94,85,870.0,0,0,0.0
CST_139596,Leika,23,1,0,1,0.0,106461.57,334.0,Laborers,1.0,1.0,23245.21,17772.02,9,798.0,0,0,0.0
CST_162662,Jones,53,0,0,1,1.0,246004.86,3691.0,Core staff,3.0,0.0,22726.79,45248.36,55,695.0,0,0,0.0
CST_155155,Rosen,36,0,0,0,2.0,231782.41,2372.0,Laborers,3.0,0.0,33226.31,40625.21,41,894.0,0,0,0.0
CST_135205,Soyoung,36,0,0,1,0.0,189409.23,2414.0,Cleaning staff,1.0,0.0,34838.57,71763.38,38,715.0,0,0,0.0
CST_147081,Lannin,37,0,0,1,0.0,137655.81,932.0,Sales staff,2.0,0.0,32614.38,34037.36,21,694.0,0,0,0.0
CST_136203,Nate,38,1,1,1,0.0,206560.99,809.0,Drivers,2.0,0.0,17442.47,48384.7,51,693.0,0,0,0.0
CST_112460,Tim Hepher,51,1,1,1,0.0,96866.52,1014.0,Drivers,2.0,0.0,24595.71,20138.46,78,847.0,0,0,0.0
CST_132154,Sonali,25,0,1,1,0.0,93060.29,6353.0,Laborers,1.0,0.0,32889.66,20630.04,69,913.0,0,0,0.0
CST_100788,Noel R,40,0,0,0,0.0,124486.48,998.0,Core staff,2.0,0.0,50124.1,15537.46,59,695.0,0,0,0.0
CST_138083,Estelle,52,1,1,0,1.0,221954.04,518.0,Drivers,3.0,1.0,29271.48,40669.35,15,901.0,0,0,0.0
CST_149567,McBride,36,1,1,0,0.0,346891.8,3617.0,Laborers,2.0,1.0,21226.92,56128.03,36,796.0,0,0,0.0
CST_152851,Evans,39,1,1,0,0.0,281952.07,2544.0,Drivers,2.0,1.0,61932.7,48055.94,89,815.0,0,0,0.0
CST_121147,Lisa Jucca,45,0,0,1,0.0,141411.2,1237.0,Sales staff,2.0,0.0,10674.76,45508.13,40,682.0,0,0,0.0
CST_140303,Nathan,51,0,1,1,0.0,84777.44,2244.0,Sales staff,2.0,0.0,33604.95,18761.38,95,939.0,0,0,0.0
CST_136385,Tim,28,0,0,1,1.0,230472.64,869.0,Unknown,3.0,0.0,33646.06,33039.09,24,745.0,0,0,0.0
CST_136698,Dinesh,28,0,0,0,0.0,86608.66,1175.0,Laborers,1.0,0.0,13876.54,15236.12,29,744.0,0,0,0.0
CST_144841,Clare,41,1,0,0,0.0,77844.29,1868.0,Drivers,2.0,0.0,23636.6,16484.86,45,773.0,0,0,0.0
CST_108304,John McCrank,40,0,0,1,0.0,220819.16,1952.0,Core staff,2.0,1.0,24141.43,39246.86,35,834.0,0,0,0.0
CST_127123,Brown,41,0,1,1,1.0,303167.0,3090.0,Unknown,3.0,0.0,31830.45,79733.31,56,666.0,0,0,0.0
CST_163370,White,41,0,0,1,0.0,164474.06,1675.5,Laborers,2.0,0.0,18427.23,36078.53,36,688.0,0,0,0.0
CST_153335,Humphries,45,0,0,1,1.0,213709.09,4165.0,Core staff,3.0,0.0,39231.22,80550.14,62,666.0,0,0,0.0
CST_112246,Chuck Mikolajczak,27,0,0,1,0.0,124720.81,5754.0,Unknown,2.0,0.0,30995.49,41367.65,4,824.0,0,0,0.0
CST_127246,Costa,42,0,0,0,0.0,124116.79,4206.0,Unknown,1.0,1.0,12919.14,42546.16,56,716.0,0,0,0.0
CST_158286,Yun,30,0,0,1,0.0,80476.08,1141.0,Unknown,2.0,1.0,34566.39,23760.86,15,888.0,0,0,0.0
CST_124271,Kim Dixon,42,0,1,1,0.0,134739.78,2415.0,Sales staff,1.0,0.0,22902.13,19131.33,67,773.0,0,0,0.0
CST_136943,Padraic,24,0,0,1,0.0,143908.23,845.0,Sales staff,2.0,0.0,24237.02,24686.56,68,873.0,0,0,0.0
CST_107154,Steve Slater,28,1,0,0,0.0,279393.67,1777.0,Laborers,1.0,0.0,46145.63,34738.56,48,679.0,0,0,0.0
CST_122444,Grant McCool,39,1,0,1,1.0,218177.18,1073.0,Unknown,3.0,0.0,12953.83,78072.52,72,761.0,0,0,0.0
CST_165891,Shalal-Esa,46,1,0,1,0.0,167723.57,3880.0,Drivers,2.0,1.0,14324.21,57263.88,91,943.0,0,0,0.0
CST_125820,Tom Bergin,41,1,1,1,1.0,249294.42,557.0,Managers,3.0,1.0,48090.77,54514.61,2,738.0,0,0,0.0
CST_144462,Margaret,45,1,0,0,0.0,216572.74,5865.0,Managers,2.0,0.0,16404.36,51026.81,0,785.0,0,0,0.0
CST_150191,Ruano,48,0,0,0,0.0,201004.51,3205.0,Core staff,2.0,0.0,31941.78,37165.89,49,765.0,0,0,0.0
CST_148222,Sage,45,1,1,1,0.0,123263.07,3205.0,High skill tech staff,2.0,1.0,42635.23,17676.1,0,662.0,0,0,0.0
CST_115155,Nate Raymond,51,0,1,1,0.0,85878.34,1347.0,Sales staff,2.0,0.0,26970.93,11423.13,24,871.0,0,0,0.0
CST_128422,Lisa,49,0,1,0,2.0,239258.98,444.0,Unknown,4.0,0.0,17084.24,29745.95,15,924.0,0,0,0.0
CST_112318,Sarah N.,30,0,1,1,1.0,166383.97,2011.0,Laborers,3.0,1.0,23280.82,27506.63,65,779.0,0,0,0.0
CST_104495,Jason Lange,23,1,1,0,0.0,144564.87,1390.0,Core staff,2.0,0.0,37889.15,29138.2,9,935.0,0,0,0.0
CST_143994,Caroline,41,0,1,0,0.0,72614.64,2754.0,Managers,2.0,1.0,18178.07,9347.73,35,853.0,0,0,0.0
CST_161587,Bart,43,1,1,0,0.0,152062.52,6492.0,Drivers,2.0,0.0,43697.86,55533.19,77,857.0,0,0,0.0
CST_161647,Cruise,32,0,0,1,0.0,131574.2,938.0,Core staff,1.0,0.0,10584.55,26764.5,87,793.0,0,0,0.0
CST_158984,Irish,49,0,0,1,0.0,141457.93,168.0,Unknown,1.0,0.0,43941.32,20762.96,35,864.0,0,0,0.0
CST_109714,Scott Malone,33,1,0,0,0.0,279016.44,136.0,Sales staff,2.0,0.0,13249.11,42790.82,48,824.0,0,0,0.0
CST_111260,Martinne Geller,47,0,0,0,0.0,145863.89,601.0,Security staff,2.0,1.0,26593.15,27032.46,47,744.0,0,0,0.0
CST_123098,Nick Brown,29,0,0,0,1.0,91662.2,3063.0,Unknown,3.0,0.0,15248.07,15246.82,47,912.0,0,0,0.0
CST_131450,Daniel,54,1,1,1,1.0,224549.59,857.0,Laborers,3.0,1.0,35680.29,43980.6,76,607.0,1,1,0.0
CST_122185,Tetsushi Kajimoto,27,0,0,1,0.0,146841.25,1866.0,Sales staff,2.0,0.0,58202.74,35742.9,59,829.0,0,0,0.0
CST_129082,"""John",32,1,1,0,0.0,126838.41,1138.0,Laborers,1.0,0.0,23632.26,32348.4,99,877.0,0,0,0.0
CST_154279,Jones,38,1,0,0,0.0,237679.65,2334.0,IT staff,1.0,0.0,44840.42,41175.56,32,932.0,0,0,0.0
CST_158803,Hornby,43,0,0,1,1.0,106207.41,183.0,Laborers,2.0,0.0,14213.0,14311.62,46,908.0,0,0,0.0
CST_119520,Ian Chua,47,1,1,1,0.0,276520.83,195.0,Managers,2.0,0.0,41719.05,63270.27,73,922.0,0,0,0.0
CST_148484,Yue,48,0,0,1,0.0,294727.6,285.0,Managers,2.0,0.0,13356.63,79606.98,95,922.0,0,0,0.0
CST_111499,Madeline Chambers,48,0,0,0,0.0,115520.62,3903.0,Laborers,2.0,0.0,9877.09,28079.48,56,930.0,0,0,0.0
CST_147913,Regan,35,0,0,1,0.0,171431.26,2939.0,Sales staff,1.0,0.0,59113.09,58391.1,30,755.0,0,0,0.0
CST_157488,Reese,45,0,0,1,2.0,47681.59,3031.0,Medicine staff,4.0,0.0,13055.99,18050.28,27,879.0,0,0,0.0
CST_127315,Jim,30,0,1,1,0.0,151582.08,613.0,Medicine staff,2.0,0.0,8700.03,34249.64,9,708.0,0,0,0.0
CST_143847,Caroline,47,0,0,1,0.0,86925.74,3788.0,Laborers,1.0,0.0,20813.96,20301.38,68,835.0,0,0,0.0
CST_107553,Andrea Shalal-Esa,35,0,0,1,0.0,154022.15,3236.0,Sales staff,1.0,0.0,32315.65,38853.58,81,733.0,0,0,0.0
CST_109581,ra Hudson,32,1,0,1,0.0,271349.05,3356.0,Drivers,1.0,1.0,36014.96,59839.68,57,707.0,0,0,0.0
CST_147555,Moody,31,0,0,1,0.0,145611.61,1757.0,Private service staff,2.0,0.0,30086.62,29767.0,91,651.0,0,0,0.0
CST_109654,Daniel Bases,28,0,0,0,0.0,156271.82,360.0,Unknown,2.0,1.0,46367.18,19600.62,17,729.0,0,0,0.0
CST_141127,Phil,36,0,0,0,1.0,127548.64,408.0,Unknown,3.0,0.0,47414.57,29764.83,72,782.0,0,0,0.0
CST_119600,Anna Driver,30,0,1,1,1.0,147037.08,1214.0,Sales staff,3.0,1.0,32777.19,19921.28,56,808.0,0,0,0.0
CST_147707,Nishikawa,41,1,0,1,0.0,192690.51,558.0,Drivers,2.0,1.0,40444.46,39856.92,87,508.0,2,0,1.0
CST_125077,Robin Emmott,28,0,1,1,0.0,172368.01,1162.0,Core staff,1.0,0.0,33355.85,23960.52,89,624.0,1,1,1.0
CST_141391,Anthony,33,0,1,1,0.0,318391.02,3159.0,Cooking staff,2.0,0.0,32348.34,72584.67,21,675.0,0,0,0.0
CST_122606,Luke Pachymuthu,43,1,1,1,0.0,186862.47,6.0,Drivers,2.0,0.0,37597.55,22097.21,3,833.0,0,0,0.0
CST_148331,Stutchbury,44,0,1,1,1.0,96629.66,808.0,Sales staff,3.0,0.0,19829.41,15670.77,81,686.0,0,0,1.0
CST_128763,Luke,51,0,1,0,0.0,158237.96,3554.0,Core staff,2.0,0.0,36547.31,36626.41,55,883.0,0,0,0.0
CST_119807,Lawrence Hurley,38,0,1,1,0.0,127361.4,1806.0,Cooking staff,2.0,0.0,52343.49,30351.41,81,944.0,0,0,0.0
CST_142284,Tom,30,0,0,0,2.0,195986.39,553.0,Sales staff,3.0,0.0,42159.66,64815.98,40,830.0,0,0,0.0
CST_144937,James,39,0,0,0,0.0,184495.57,1731.0,Managers,2.0,0.0,64309.73,21426.96,52,670.0,0,0,0.0
CST_151967,Rothacker,38,1,0,1,1.0,141731.38,635.0,Laborers,3.0,1.0,13737.92,22960.93,86,869.0,0,0,0.0
CST_121535,George Georgiopoulos,32,0,0,1,0.0,79113.24,5440.0,Cooking staff,2.0,0.0,24608.69,18169.13,0,670.0,0,0,0.0
CST_114134,Steve Slater,26,0,0,0,0.0,57403.55,236.0,Core staff,2.0,1.0,22994.45,8820.29,75,934.0,0,0,0.0
CST_119837,Valentina Za,32,1,1,1,0.0,347774.79,410.0,Drivers,2.0,0.0,34827.75,72487.04,30,829.0,0,0,0.0
CST_136358,ernie,49,0,0,0,0.0,210620.08,3010.0,Sales staff,2.0,1.0,35345.28,34156.59,28,924.0,0,0,0.0
CST_104922,Lucy Hornby,39,1,1,0,2.0,252199.23,868.0,Drivers,4.0,1.0,34888.53,53469.5,35,943.0,0,0,0.0
CST_162356,Mel,23,0,0,1,1.0,167015.47,1525.0,Core staff,2.0,0.0,37647.37,21879.12,1,877.0,0,0,0.0
CST_105693,Chuck Mikolajczak,23,0,1,0,0.0,204591.29,1032.0,High skill tech staff,2.0,1.0,23725.97,28799.47,68,903.0,0,0,0.0
CST_123505,Jennifer Clark,39,0,0,0,1.0,101573.25,951.0,Laborers,3.0,0.0,25066.1,37086.13,97,795.0,0,0,0.0
CST_112919,Jessica Toonkel,47,0,0,1,0.0,194466.07,237.0,Unknown,1.0,0.0,22503.29,50690.18,37,799.0,0,0,0.0
CST_136313,Alistair,27,0,0,1,1.0,135437.07,1652.0,Medicine staff,3.0,0.0,24054.75,17843.16,72,687.0,0,0,1.0
CST_135088,Henning,50,0,0,0,0.0,107537.9,1764.0,Cleaning staff,1.0,1.0,13389.79,31954.72,91,581.0,1,1,1.0
CST_158341,Raybould,36,0,0,0,0.0,75059.49,3297.0,Cooking staff,2.0,0.0,12740.34,13941.51,75,696.0,0,0,0.0
CST_152887,Krishnan,42,1,1,1,0.0,218723.1,2266.0,Managers,2.0,1.0,59296.69,49631.23,47,887.0,0,0,0.0
CST_124831,Lidia Kelly,30,0,0,1,0.0,154484.58,422.0,Unknown,2.0,0.0,24712.18,41486.11,2,782.0,0,0,0.0
CST_151197,Schnurr,24,0,0,0,0.0,117821.32,859.0,Core staff,1.0,0.0,7856.01,16025.72,77,855.0,0,0,0.0
CST_160254,Henry,40,1,0,1,0.0,191389.0,224.0,Laborers,2.0,0.0,20882.33,23658.16,38,813.0,0,0,0.0
CST_103994,Tova Cohen,32,0,0,1,0.0,114408.21,2254.0,Cleaning staff,1.0,0.0,16034.6,41119.98,97,677.0,0,0,1.0
CST_156315,Bonkoungou,38,0,0,1,2.0,132685.92,1258.0,Managers,4.0,1.0,33499.93,19988.98,4,747.0,0,0,0.0
CST_126046,LaCapra Douwe,43,0,0,1,0.0,190479.02,1441.0,Managers,2.0,0.0,22246.32,67934.87,68,757.0,0,0,0.0
CST_105125,Jessica Wohl,47,0,0,1,0.0,193316.48,6400.0,Laborers,2.0,0.0,18328.35,36901.22,44,947.0,0,0,0.0
CST_120563,", European",26,0,0,0,0.0,203231.13,521.0,High skill tech staff,1.0,1.0,49061.66,23376.97,66,917.0,0,0,0.0
CST_125547,ernie Woodall,48,1,1,0,0.0,217142.42,176.0,Sales staff,1.0,0.0,9934.85,31761.87,93,757.0,0,0,0.0
CST_138563,asil,53,0,0,0,1.0,253015.64,3333.0,Laborers,3.0,0.0,33928.83,49929.88,37,723.0,0,0,0.0
CST_160639,Baker,53,1,1,1,0.0,154956.62,2806.0,Unknown,1.0,1.0,35050.13,27160.88,24,911.0,0,0,0.0
CST_155456,Stempel,50,1,1,1,2.0,174393.23,3140.0,Laborers,4.0,1.0,22214.37,18492.56,33,864.0,0,0,0.0
CST_149472,Reddall,53,1,0,1,0.0,144887.09,313.0,Unknown,1.0,0.0,38561.14,20435.65,76,921.0,0,0,0.0
CST_141974,Silvia,51,0,0,0,1.0,202185.19,1229.0,Sales staff,3.0,0.0,10083.32,72155.15,38,901.0,0,0,0.0
CST_149967,Barghini,55,0,0,1,0.0,97003.12,861.0,Unknown,2.0,0.0,10743.7,18640.17,29,909.0,0,0,0.0
CST_126376,David Milliken,32,0,0,1,0.0,224602.22,3154.0,Unknown,2.0,0.0,25799.47,58984.89,71,777.0,0,0,0.0
CST_123247,Peter Maushagen,51,0,0,0,0.0,86976.41,3214.0,Sales staff,2.0,0.0,9972.07,19947.37,48,698.0,0,0,0.0
CST_140832,Jane,46,0,0,1,1.0,194327.34,1506.0,Cleaning staff,3.0,0.0,46396.64,29024.48,27,742.0,0,0,0.0
CST_163891,Ablan,30,1,0,0,0.0,173474.14,1903.0,Sales staff,1.0,0.0,33776.06,24527.11,38,917.0,0,0,0.0
CST_108118,Miyoung Kim,40,1,0,0,0.0,146409.21,1717.0,Laborers,2.0,1.0,28582.13,32098.51,70,937.0,0,0,0.0
CST_127312,Matthew Goldstein,42,0,0,1,1.0,330847.61,1748.0,Unknown,3.0,0.0,27725.93,65683.6,86,868.0,0,0,0.0
CST_152364,Lash,41,0,1,1,2.0,107817.27,245.0,Sales staff,4.0,0.0,43793.89,32539.51,53,727.0,0,0,0.0
CST_159867,Kane,27,1,0,0,0.0,172886.99,256.0,Core staff,2.0,0.0,46786.76,50950.75,23,712.0,0,0,0.0
CST_160685,Toonkel,53,0,0,1,0.0,200911.05,591.0,Unknown,1.0,0.0,21522.14,46304.13,88,769.0,0,0,0.0
